RegionId,ZipCode,State,City,County,Latitude,Longitude,Latest_ZHVI
76950,44030,OH,Conneaut,Ashtabula County,41.896637,-80.585178,134389.1209
76951,44032,OH,Dorset,Ashtabula County,41.669245,-80.67011,174388.0287
76953,44035,OH,Elyria,Lorain County,41.363571,-82.13786,160125.8408
76955,44039,OH,North Ridgeville,Lorain County,41.386,-82.024711,300744.0003
76956,44040,OH,Gates Mills,Cuyahoga County,41.535663,-81.410737,614209.1463
76957,44041,OH,Geneva,Ashtabula County,41.7769,-80.949898,178220.1865
76958,44044,OH,Grafton,Lorain County,41.266284,-82.04179,271466.2448
76959,44045,OH,Painesville,Lake County,41.748658,-81.284345,157561.3313
76960,44046,OH,Huntsburg,Geauga County,41.542545,-81.068714,284013.365
76961,44047,OH,Jefferson,Ashtabula County,41.727931,-80.735874,200461.9351
76962,44048,OH,Kingsville,Ashtabula County,41.850255,-80.639309,191963.828
76963,44049,OH,Kipton,Lorain County,41.266529,-82.305788,122397.1579
76964,44050,OH,Lagrange,Lorain County,41.248733,-82.1282,275579.9429
76965,44052,OH,Lorain,Lorain County,41.459383,-82.164623,115085.8559
76966,44053,OH,Lorain,Lorain County,41.426622,-82.225503,214710.4252
76967,44054,OH,Sheffield,Lorain County,41.4716,-82.090338,199075.417
76968,44055,OH,Lorain,Lorain County,41.434058,-82.134095,102655.6871
76969,44056,OH,Macedonia,Summit County,41.314919,-81.501633,317038.6441
76970,44057,OH,Madison,Lake County,41.760117,-81.060305,208508.8503
76971,44060,OH,Mentor,Lake County,41.67653,-81.328167,270244.7733
76973,44062,OH,Middlefield,Geauga County,41.45182,-81.036703,260248.9787
76974,44064,OH,Montville,Geauga County,41.598063,-81.032323,273104.1338
76975,44065,OH,Newbury,Geauga County,41.475924,-81.221612,288660.2947
76976,44067,OH,Northfield,Summit County,41.316283,-81.542933,300252.9625
76978,44070,OH,North Olmsted,Cuyahoga County,41.415033,-81.918942,249731.8737
76979,44072,OH,Novelty,Geauga County,41.471152,-81.32492,399008.7473
76981,44074,OH,Oberlin,Lorain County,41.289495,-82.231223,249616.6359
76982,44076,OH,Orwell,Ashtabula County,41.530875,-80.823712,198294.4664
76983,44077,OH,Painesville,Lake County,41.697563,-81.20974,232802.3895
76985,44081,OH,Perry,Lake County,41.763938,-81.143104,273464.8646
76986,44082,OH,Pierpont,Ashtabula County,41.761873,-80.567535,173512.5655
76987,44084,OH,Rock Creek,Ashtabula County,41.671377,-80.899161,243746.1538
76988,44085,OH,,Ashtabula County,41.603272,-80.874544,215525.7648
76989,44086,OH,Thompson,Geauga County,41.675726,-81.058597,263257.7137
76990,44087,OH,Twinsburg,Summit County,41.313171,-81.438675,356295.6201
76992,44089,OH,Vermilion,Erie County,41.392084,-82.377455,223505.2894
76993,44090,OH,Wellington,Lorain County,41.167515,-82.228683,254387.4005
76994,44092,OH,Wickliffe,Lake County,41.599909,-81.468699,185874.8697
76995,44093,OH,Williamsfield,Ashtabula County,41.530785,-80.614356,156093.7758
76996,44094,OH,Willoughby,Lake County,41.610724,-81.379324,282485.07
76997,44095,OH,Eastlake,Lake County,41.652326,-81.441721,177750.8719
77000,44099,OH,Windsor,Ashtabula County,41.549205,-80.983305,264082.889
77002,44102,OH,Cleveland,Cuyahoga County,41.479174,-81.740603,112876.9652
77003,44103,OH,Cleveland,Cuyahoga County,41.519415,-81.642123,53267.77554
77004,44104,OH,Cleveland,Cuyahoga County,41.48223,-81.626784,50120.04857
77005,44105,OH,Cleveland,Cuyahoga County,41.449476,-81.630289,53892.05892
77006,44106,OH,Cleveland,Cuyahoga County,41.505341,-81.605432,201453.6932
77007,44107,OH,Lakewood,Cuyahoga County,41.483041,-81.801716,282486.1138
77008,44108,OH,Cleveland,Cuyahoga County,41.544784,-81.607394,49830.66809
77009,44109,OH,Cleveland,Cuyahoga County,41.447671,-81.694403,125833.1191
77010,44110,OH,Cleveland,Cuyahoga County,41.569382,-81.564687,68481.2845
77011,44111,OH,Cleveland,Cuyahoga County,41.458255,-81.788589,140197.0045
77012,44112,OH,East Cleveland,Cuyahoga County,41.535841,-81.574143,61192.95652
77013,44113,OH,Cleveland,Cuyahoga County,41.483241,-81.697166,300607.2394
77014,44114,OH,Cleveland,Cuyahoga County,41.520126,-81.678083,98557.45248
77015,44115,OH,Cleveland,Cuyahoga County,41.493539,-81.671188,141022.2405
77016,44116,OH,Rocky River,Cuyahoga County,41.473072,-81.853825,401607.8816
77017,44117,OH,Euclid,Cuyahoga County,41.570917,-81.52367,147489.3578
77018,44118,OH,University Heights,Cuyahoga County,41.502337,-81.556571,225716.5259
77019,44119,OH,Cleveland,Cuyahoga County,41.58935,-81.547386,123231.7979
77020,44120,OH,Shaker Heights,Cuyahoga County,41.473947,-81.579956,122179.7524
77021,44121,OH,Cleveland Heights,Cuyahoga County,41.526494,-81.532129,157527.3356
77022,44122,OH,Shaker Heights,Cuyahoga County,41.469494,-81.512442,351377.6929
77023,44123,OH,Euclid,Cuyahoga County,41.604699,-81.524123,130340.5232
77024,44124,OH,Mayfield Heights,Cuyahoga County,41.500022,-81.465036,229090.8946
77025,44125,OH,Garfield Heights,Cuyahoga County,41.405687,-81.609466,126701.2678
77026,44126,OH,Fairview Park,Cuyahoga County,41.441758,-81.852995,258599.355
77027,44127,OH,Cleveland,Cuyahoga County,41.472172,-81.650285,41331.13706
77028,44128,OH,Warrensville Heights,Cuyahoga County,41.439871,-81.538518,88467.34902
77029,44129,OH,Parma,Cuyahoga County,41.390459,-81.7353,177110.351
77030,44130,OH,Parma Heights,Cuyahoga County,41.376642,-81.787317,210903.2046
77031,44131,OH,Independence,Cuyahoga County,41.382841,-81.650195,283768.1414
77032,44132,OH,Euclid,Cuyahoga County,41.606425,-81.497217,137719.0668
77033,44133,OH,North Royalton,Cuyahoga County,41.313701,-81.74518,335933.2842
77034,44134,OH,Parma,Cuyahoga County,41.380488,-81.700988,182136.1126
77035,44135,OH,Cleveland,Cuyahoga County,41.426217,-81.819383,133134.2687
77036,44136,OH,Strongsville,Cuyahoga County,41.311507,-81.811326,330156.0085
77037,44137,OH,Maple Heights,Cuyahoga County,41.409295,-81.562526,113677.3587
77038,44138,OH,Olmsted Falls,Cuyahoga County,41.373654,-81.923254,273586.6463
77039,44139,OH,Solon,Cuyahoga County,41.383262,-81.444249,414129.7126
77040,44140,OH,Bay Village,Cuyahoga County,41.487794,-81.931435,367844.1331
77041,44141,OH,Brecksville,Cuyahoga County,41.299668,-81.616506,417111.6332
77042,44142,OH,Brook Park,Cuyahoga County,41.399662,-81.834332,185329.6613
77043,44143,OH,Highland Heights,Cuyahoga County,41.553498,-81.477014,286765.0148
77044,44144,OH,Brooklyn,Cuyahoga County,41.437286,-81.739814,156683.4562
77045,44145,OH,Westlake,Cuyahoga County,41.449531,-81.930162,418749.5741
77046,44146,OH,Bedford,Cuyahoga County,41.381223,-81.529226,163461.5799
77047,44147,OH,Broadview Heights,Cuyahoga County,41.318156,-81.679262,417903.4897
77048,44149,OH,Strongsville,Cuyahoga County,41.315913,-81.856217,335878.4807
77063,44201,OH,Atwater,Portage County,41.02866,-81.184282,262472.1794
77064,44202,OH,Aurora,Portage County,41.315087,-81.338371,395140.9637
77065,44203,OH,Barberton,Summit County,41.020888,-81.628652,156610.9617
77068,44212,OH,Brunswick,Medina County,41.244488,-81.828842,285764.8215
77069,44214,OH,Burbank,Wayne County,40.951918,-81.999755,328858.3771
77070,44215,OH,,Medina County,41.069175,-81.895952,192408.0545
77071,44216,OH,New Franklin,Summit County,40.945779,-81.581744,243360.4759
77072,44217,OH,Creston,Wayne County,40.952287,-81.913359,272273.8977
77073,44221,OH,Cuyahoga Falls,Summit County,41.139266,-81.474873,176483.7561
77075,44223,OH,Cuyahoga Falls,Summit County,41.169665,-81.531057,227702.4871
77076,44224,OH,Stow,Summit County,41.176261,-81.436523,281188.2584
77077,44230,OH,Doylestown,Wayne County,40.964265,-81.687607,302752.5045
77078,44231,OH,Garrettsville,Portage County,41.302963,-81.070474,247885.0323
77080,44233,OH,Hinckley,Medina County,41.249087,-81.737867,451700.4125
77081,44234,OH,Hiram,Portage County,41.325804,-81.152245,274290.0728
77082,44235,OH,Homerville,Medina County,41.031108,-82.116704,327416.4474
77083,44236,OH,Hudson,Summit County,41.246425,-81.449582,496743.6369
77085,44240,OH,Kent,Portage County,41.132323,-81.332781,218892.9936
77086,44241,OH,Streetsboro,Portage County,41.242586,-81.347721,265602.4361
77089,44250,OH,Lakemore,Summit County,41.020304,-81.437338,102128.9931
77090,44251,OH,,Medina County,41.029161,-81.927414,350099.1762
77091,44253,OH,Litchfield,Medina County,41.166903,-82.032473,341464.4583
77092,44254,OH,Lodi,Medina County,41.04291,-82.014354,220272.2603
77093,44255,OH,Mantua,Portage County,41.286694,-81.229132,261892.8279
77094,44256,OH,Medina,Medina County,41.139872,-81.860559,350880.7768
77096,44260,OH,Mogadore,Portage County,41.035186,-81.338441,226933.2545
77097,44262,OH,Munroe Falls,Summit County,41.139576,-81.436066,255130.0328
77098,44264,OH,Peninsula,Summit County,41.22961,-81.540017,380917.4579
77100,44266,OH,Ravenna,Portage County,41.16625,-81.208228,189495.6962
77101,44270,OH,Rittman,Wayne County,40.960943,-81.774537,216720.8868
77102,44272,OH,Rootstown,Portage County,41.089759,-81.180523,255354.9893
77103,44273,OH,,Medina County,41.027999,-81.877935,299323.8034
77105,44275,OH,Spencer,Medina County,41.101859,-82.102593,289139.5322
77106,44276,OH,Sterling,Wayne County,40.93973,-81.836018,323700.5855
77107,44278,OH,Tallmadge,Summit County,41.106119,-81.424834,260419.69
77108,44280,OH,Valley City,Medina County,41.249047,-81.930597,427858.676
77109,44281,OH,Wadsworth,Medina County,41.059816,-81.741072,286909.7635
77112,44286,OH,Richfield,Summit County,41.233126,-81.643939,441552.9167
77113,44287,OH,,Wayne County,40.938453,-82.102332,248519.8699
77114,44288,OH,Windham,Portage County,41.239093,-81.076053,160291.934
77115,44301,OH,Akron,Summit County,41.04349,-81.524017,112767.8134
77116,44302,OH,Akron,Summit County,41.089437,-81.538663,124735.0874
77117,44303,OH,Akron,Summit County,41.104685,-81.536941,233440.5576
77118,44304,OH,Akron,Summit County,41.083177,-81.507852,83473.41572
77119,44305,OH,Akron,Summit County,41.075304,-81.461652,106798.1798
77120,44306,OH,Akron,Summit County,41.039347,-81.483166,76765.72263
77121,44307,OH,Akron,Summit County,41.069221,-81.546525,62006.71435
77124,44310,OH,Akron,Summit County,41.105729,-81.494414,106683.0205
77125,44311,OH,Akron,Summit County,41.064229,-81.520712,61658.50422
77126,44312,OH,Lakemore,Summit County,41.01412,-81.443701,156056.747
77127,44313,OH,Akron,Summit County,41.130094,-81.573169,238458.0682
77128,44314,OH,Akron,Summit County,41.041069,-81.560073,90804.33487
77132,44319,OH,Green,Summit County,40.98153,-81.527413,218413.4356
77133,44320,OH,Akron,Summit County,41.07314,-81.582414,97248.87938
77134,44321,OH,Copley,Summit County,41.088647,-81.652446,356556.4199
77139,44333,OH,Montrose-Ghent,Summit County,41.16061,-81.630871,383348.99
77146,44401,OH,Berlin Center,Mahoning County,41.02099,-80.938604,275818.7742
77147,44402,OH,Bristolville,Trumbull County,41.381087,-80.845241,191916.1938
77148,44403,OH,,Trumbull County,41.240319,-80.582126,185517.4689
77149,44404,OH,,Trumbull County,41.324106,-80.556627,166520.0945
77150,44405,OH,Campbell,Mahoning County,41.077984,-80.592359,83826.228
77151,44406,OH,Canfield,Mahoning County,41.01088,-80.770396,310782.2416
77152,44408,OH,Columbiana,Columbiana County,40.886139,-80.688425,209396.8023
77153,44410,OH,Cortland,Trumbull County,41.346332,-80.72779,212215.1433
77154,44411,OH,Deerfield,Portage County,41.036746,-81.036957,197155.1108
77155,44412,OH,Diamond,Portage County,41.094164,-81.023472,246594.8206
77156,44413,OH,East Palestine,Columbiana County,40.844756,-80.548688,124305.76
77159,44417,OH,Farmdale,Trumbull County,41.436336,-80.663897,199940.2989
77160,44418,OH,Fowler,Trumbull County,41.307372,-80.603473,219233.1522
77161,44420,OH,Girard,Trumbull County,41.177714,-80.682148,122057.8886
77163,44423,OH,Hanoverton,Columbiana County,40.74852,-80.895947,172340.1718
77165,44425,OH,Hubbard,Trumbull County,41.170439,-80.573514,148215.1248
77166,44427,OH,Kensington,Carroll County,40.709172,-80.949859,194122.7601
77167,44428,OH,Kinsman,Trumbull County,41.436821,-80.573808,172103.1091
77168,44429,OH,Lake Milton,Mahoning County,41.097137,-80.979645,193225.5655
77169,44430,OH,,Trumbull County,41.240234,-80.908167,90743.42771
77170,44431,OH,Leetonia,Columbiana County,40.851614,-80.749469,158270.2036
77171,44432,OH,Lisbon,Columbiana County,40.745661,-80.765924,149429.169
77172,44436,OH,Lowellville,Mahoning County,41.058684,-80.535073,150356.5329
77173,44437,OH,Mc Donald,Trumbull County,41.15594,-80.729884,131681.7031
77174,44438,OH,Masury,Trumbull County,41.239631,-80.530615,73757.85962
77176,44440,OH,Mineral Ridge,Trumbull County,41.141176,-80.802908,173798.6918
77177,44441,OH,Negley,Columbiana County,40.756044,-80.550211,194289.6238
77178,44442,OH,New Middletown,Mahoning County,40.966173,-80.546111,213614.1707
77179,44443,OH,New Springfield,Mahoning County,40.933667,-80.604431,215546.0833
77180,44444,OH,Newton Falls,Trumbull County,41.172825,-80.973285,144034.0906
77181,44445,OH,New Waterford,Columbiana County,40.849327,-80.622261,178766.1423
77182,44446,OH,Niles,Trumbull County,41.189561,-80.749296,108160.71
77183,44449,OH,North Benton,Mahoning County,40.975797,-81.037907,204567.9148
77184,44450,OH,North Bloomfield,Trumbull County,41.4449,-80.83459,169549.9028
77185,44451,OH,North Jackson,Mahoning County,41.079368,-80.868193,259560.7499
77186,44452,OH,North Lima,Mahoning County,40.947372,-80.664007,258490.2655
77188,44454,OH,New Springfield,Mahoning County,40.917464,-80.551733,164850.5072
77189,44455,OH,Rogers,Columbiana County,40.772301,-80.610166,161585.9871
77190,44460,OH,Salem,Columbiana County,40.899324,-80.870171,167089.4381
77191,44470,OH,Southington,Trumbull County,41.30031,-80.972747,203064.0447
77192,44471,OH,Struthers,Mahoning County,41.051053,-80.590566,109476.3919
77193,44473,OH,Vienna Center,Trumbull County,41.254956,-80.649928,179778.2493
77194,44481,OH,,Trumbull County,41.176641,-80.902344,201190.8399
77196,44483,OH,Warren,Trumbull County,41.263566,-80.816754,113185.2202
77197,44484,OH,Warren,Trumbull County,41.235857,-80.750201,163709.2209
77198,44485,OH,Warren,Trumbull County,41.240357,-80.847586,58568.84986
77202,44490,OH,Washingtonville,Columbiana County,40.896331,-80.768024,86201.25052
77203,44491,OH,Bristolville,Trumbull County,41.36994,-80.963648,233131.1388
77207,44502,OH,Youngstown,Mahoning County,41.082788,-80.639487,40496.46336
77209,44504,OH,Youngstown,Mahoning County,41.123512,-80.654651,75382.10675
77210,44505,OH,Youngstown,Mahoning County,41.129242,-80.622105,63432.07328
77211,44506,OH,Youngstown,Mahoning County,41.093003,-80.626397,27802.36282
77212,44507,OH,Youngstown,Mahoning County,41.074229,-80.655251,31925.82707
77213,44509,OH,Youngstown,Mahoning County,41.108505,-80.696075,62896.0233
77214,44510,OH,Youngstown,Mahoning County,41.122254,-80.673433,29262.43834
77215,44511,OH,Youngstown,Mahoning County,41.069085,-80.696703,129183.0642
77216,44512,OH,Boardman,Mahoning County,41.025661,-80.668279,178561.313
77218,44514,OH,Poland,Mahoning County,41.000614,-80.606448,204018.9988
77219,44515,OH,Austintown,Mahoning County,41.102896,-80.761275,156608.0018
77223,44601,OH,Alliance,Stark County,40.918593,-81.128745,141029.1919
77224,44606,OH,Apple Creek,Wayne County,40.734706,-81.800147,351606.6763
77226,44608,OH,Beach City,Stark County,40.656427,-81.592823,186252.6286
77227,44609,OH,Beloit,Mahoning County,40.917414,-80.990071,168763.336
77229,44611,OH,Big Prairie,Holmes County,40.610103,-82.074986,241980.8476
77230,44612,OH,Bolivar,Tuscarawas County,40.633088,-81.476036,267491.3968
77231,44613,OH,Brewster,Stark County,40.711536,-81.607797,146411.5877
77232,44614,OH,Canal Fulton,Stark County,40.889547,-81.576285,243816.5958
77233,44615,OH,Carrollton,Carroll County,40.564539,-81.074849,173462.5539
77235,44618,OH,Dalton,Wayne County,40.770383,-81.681101,322430.1721
77237,44620,OH,Dellroy,Carroll County,40.578124,-81.210132,227265.5886
77238,44621,OH,Dennison,Tuscarawas County,40.436959,-81.297852,136948.7201
77239,44622,OH,Dover,Tuscarawas County,40.546033,-81.482958,208868.8764
77240,44624,OH,Dundee,Tuscarawas County,40.60853,-81.662094,376466.4891
77241,44625,OH,Kensington,Columbiana County,40.763369,-81.003737,188625.7432
77242,44626,OH,East Sparta,Stark County,40.688904,-81.381772,182001.6229
77243,44627,OH,Fredericksburg,Holmes County,40.663996,-81.836421,426315.6817
77244,44628,OH,Glenmont,Holmes County,40.534703,-82.168818,241265.9531
77245,44629,OH,Gnadenhutten,Tuscarawas County,40.349499,-81.453223,165167.1704
77248,44632,OH,Hartville,Stark County,40.963232,-81.313031,272330.6141
77249,44633,OH,Holmesville,Holmes County,40.629759,-81.935268,304219.9498
77250,44634,OH,Homeworth,Columbiana County,40.837991,-81.041397,206514.257
77252,44637,OH,Killbuck,Holmes County,40.48956,-82.039032,210089.6003
77253,44638,OH,Lakeville,Holmes County,40.642255,-82.145599,271531.4728
77256,44641,OH,Louisville,Stark County,40.857398,-81.246485,215512.8267
77257,44643,OH,Magnolia,Carroll County,40.638733,-81.302903,215348.3847
77258,44644,OH,Malvern,Carroll County,40.687599,-81.1779,249151.8209
77259,44645,OH,Marshallville,Wayne County,40.909713,-81.718204,313136.4309
77260,44646,OH,Massillon,Stark County,40.814381,-81.497182,195065.1738
77261,44647,OH,Massillon,Stark County,40.797864,-81.565063,157234.7953
77264,44651,OH,Carrollton,Carroll County,40.628056,-80.9511,202443.579
77267,44654,OH,Millersburg,Holmes County,40.537937,-81.870867,339082.2868
77268,44656,OH,Mineral City,Tuscarawas County,40.569013,-81.334817,198900.3844
77269,44657,OH,Minerva,Columbiana County,40.740959,-81.092975,170413.0213
77273,44662,OH,Navarre,Stark County,40.71099,-81.555052,202838.4719
77274,44663,OH,New Philadelphia,Tuscarawas County,40.459991,-81.452391,181856.038
77276,44666,OH,North Lawrence,Stark County,40.848342,-81.638693,289039.4145
77277,44667,OH,Orrville,Wayne County,40.833815,-81.766531,265812.5409
77278,44669,OH,Paris,Stark County,40.788312,-81.150684,249636.9077
77281,44672,OH,Sebring,Mahoning County,40.920003,-81.025268,97628.38479
77282,44675,OH,Sherrodsville,Carroll County,40.502358,-81.253774,203322.8856
77283,44676,OH,Shreve,Wayne County,40.690773,-82.033794,274316.3015
77284,44677,OH,Smithville,Wayne County,40.87452,-81.858577,268771.4394
77287,44680,OH,Strasburg,Tuscarawas County,40.606614,-81.544759,234709.6406
77288,44681,OH,Sugarcreek,Holmes County,40.508051,-81.66193,307303.7796
77290,44683,OH,Uhrichsville,Tuscarawas County,40.364832,-81.325281,123349.6021
77291,44685,OH,Green,Summit County,40.955405,-81.424372,295685.6374
77293,44688,OH,Waynesburg,Stark County,40.683908,-81.255382,158982.3596
77294,44689,OH,Wilmot,Holmes County,40.64521,-81.659132,208198.85
77296,44691,OH,Wooster,Wayne County,40.805744,-81.98247,292083.2326
77298,44695,OH,,Carroll County,40.442011,-81.170166,152731.0111
77300,44699,OH,Tippecanoe,Harrison County,40.277288,-81.280912,175145.676
77303,44703,OH,Canton,Stark County,40.810563,-81.381352,73059.88794
77304,44704,OH,Canton,Stark County,40.800388,-81.340379,52779.67873
77305,44705,OH,Canton,Stark County,40.834614,-81.331149,76124.73603
77306,44706,OH,Canton,Stark County,40.753525,-81.418645,134922.452
77307,44707,OH,Canton,Stark County,40.761094,-81.34984,82662.71761
77308,44708,OH,Canton,Stark County,40.817882,-81.435881,168025.3745
77309,44709,OH,Canton,Stark County,40.842337,-81.386175,165569.1401
77310,44710,OH,Canton,Stark County,40.789713,-81.425956,104450.9259
77313,44714,OH,Canton,Stark County,40.836317,-81.358279,134929.7982
77314,44718,OH,North Canton,Stark County,40.847623,-81.451327,334764.8073
77315,44720,OH,North Canton,Stark County,40.903454,-81.433282,263500.5261
77316,44721,OH,Canton,Stark County,40.892581,-81.332063,261672.0334
77317,44730,OH,East Canton,Stark County,40.767017,-81.265784,174741.6172
77324,44802,OH,Alvada,Hancock County,41.045626,-83.419418,249287.7736
77325,44804,OH,Arcadia,Hancock County,41.105589,-83.534122,189172.172
77326,44805,OH,Ashland,Ashland County,40.872668,-82.317033,198250.5627
77327,44807,OH,Attica,Seneca County,41.059761,-82.876997,155049.1947
77329,44811,OH,Bellevue,Huron County,41.246317,-82.846599,163729.9578
77330,44813,OH,Bellville,Richland County,40.599849,-82.529699,246969.8142
77331,44814,OH,Berlin Heights,Erie County,41.324106,-82.47216,237060.8814
77332,44815,OH,Kansas,Seneca County,41.246607,-83.239471,117395.3089
77334,44817,OH,Bloomdale,Wood County,41.204134,-83.545038,158524.5877
77335,44818,OH,Bloomville,Seneca County,40.998342,-82.989373,153392.2155
77336,44820,OH,Bucyrus,Crawford County,40.817184,-82.974036,142041.8457
77337,44822,OH,Butler,Richland County,40.556723,-82.398088,231215.5944
77338,44824,OH,Castalia,Erie County,41.383228,-82.805892,222896.6282
77340,44826,OH,Collins,Huron County,41.24234,-82.477643,203956.4178
77341,44827,OH,Crestline,Crawford County,40.822444,-82.75506,136814.9995
77343,44830,OH,Fostoria,Seneca County,41.167936,-83.398998,123825.9
77344,44833,OH,Galion,Crawford County,40.710586,-82.793744,145186.6684
77345,44836,OH,Green Springs,Seneca County,41.237162,-83.062895,160334.0627
77346,44837,OH,Greenwich,Huron County,41.021221,-82.472683,164603.8463
77347,44838,OH,Hayesville,Ashland County,40.771565,-82.256155,157604.5848
77348,44839,OH,Huron,Erie County,41.380747,-82.55682,271873.041
77349,44840,OH,Jeromesville,Ashland County,40.78795,-82.178253,253056.103
77350,44841,OH,Kansas,Seneca County,41.251213,-83.30603,164220.1788
77351,44842,OH,Loudonville,Ashland County,40.649282,-82.224627,210269.5754
77352,44843,OH,Lucas,Richland County,40.689497,-82.407602,218544.3021
77353,44844,OH,McCutchenville,Wyandot County,40.992175,-83.261401,175223.6778
77355,44846,OH,Milan,Erie County,41.319413,-82.605836,251212.3774
77356,44847,OH,Monroeville,Huron County,41.230414,-82.712888,181970.4011
77358,44849,OH,Nevada,Wyandot County,40.809261,-83.130473,162322.7466
77360,44851,OH,New London,Huron County,41.109175,-82.391572,163521.4113
77361,44853,OH,New Riegel,Seneca County,41.055286,-83.303003,223918.809
77362,44854,OH,New Washington,Crawford County,40.943647,-82.867843,151435.751
77363,44855,OH,North Fairfield,Huron County,41.106391,-82.591626,154928.4095
77365,44857,OH,Norwalk,Huron County,41.216499,-82.577642,176334.8216
77366,44859,OH,Nova,Ashland County,41.021963,-82.330724,264573.2596
77370,44864,OH,Perrysville,Ashland County,40.667625,-82.320628,224030.8994
77371,44865,OH,Plymouth,Huron County,40.993406,-82.676943,148256.037
77372,44866,OH,Polk,Ashland County,40.924,-82.197783,232715.8562
77373,44867,OH,Republic,Seneca County,41.149035,-82.98222,190839.9668
77374,44870,OH,Sandusky South,Erie County,41.42828,-82.744814,155210.4046
77377,44875,OH,Shelby,Richland County,40.88999,-82.651686,159316.9782
77378,44878,OH,Shiloh,Richland County,40.941616,-82.520733,204807.4436
77379,44880,OH,Sullivan,Ashland County,41.034597,-82.220133,256648.6629
77381,44882,OH,Sycamore,Wyandot County,40.946679,-83.14022,168131.7197
77382,44883,OH,Tiffin,Seneca County,41.123331,-83.173911,164471.9146
77383,44887,OH,Tiro,Crawford County,40.916196,-82.790658,158973.0642
77385,44889,OH,Wakeman,Huron County,41.245882,-82.382433,246676.9599
77386,44890,OH,Willard,Huron County,41.085172,-82.710562,148236.0904
77388,44902,OH,Mansfield,Richland County,40.758156,-82.510589,46230.63392
77389,44903,OH,Mansfield,Richland County,40.776344,-82.527634,177311.6027
77390,44904,OH,Lexington,Richland County,40.663724,-82.61444,237656.3528
77391,44905,OH,Mansfield,Richland County,40.77808,-82.467189,129868.3652
77392,44906,OH,Mansfield,Richland County,40.767349,-82.572626,138699.4532
77393,44907,OH,Mansfield,Richland County,40.727662,-82.520406,147157.4965
77395,45001,OH,Addyston,Hamilton County,39.141445,-84.712238,95907.18199
77396,45002,OH,Cleves,Hamilton County,39.196791,-84.757565,347967.2594
77397,45003,OH,College Corner,Preble County,39.586583,-84.78647,171951.3181
77399,45005,OH,Franklin,Warren County,39.538613,-84.295877,244644.0393
77400,45011,OH,Hamilton,Butler County,39.426562,-84.497608,338707.4447
77402,45013,OH,Hamilton,Butler County,39.413632,-84.652679,234740.5699
77403,45014,OH,Fairfield,Butler County,39.325714,-84.55239,278474.3743
77404,45015,OH,Hamilton,Butler County,39.376803,-84.566788,152489.9134
77408,45030,OH,Harrison,Hamilton County,39.259888,-84.759577,310357.0511
77409,45032,OH,Harveysburg,Warren County,39.502773,-84.010203,189082.9512
77410,45033,OH,Cleves,Hamilton County,39.176783,-84.762971,128633.6657
77411,45034,OH,Kings Mills,Warren County,39.358891,-84.243425,395710.6734
77412,45036,OH,Lebanon,Warren County,39.444049,-84.214131,372572.8315
77413,45039,OH,,Warren County,39.328643,-84.245766,367521.9193
77414,45040,OH,Mason,Warren County,39.350783,-84.313198,481002.3496
77416,45042,OH,Middletown,Butler County,39.556885,-84.420158,209938.3711
77418,45044,OH,Middletown,Butler County,39.482404,-84.410243,227812.8416
77419,45050,OH,Monroe,Butler County,39.445354,-84.359182,321862.7109
77421,45052,OH,North Bend,Hamilton County,39.144456,-84.779062,325863.8885
77422,45053,OH,Okeana,Butler County,39.354057,-84.787824,398687.9094
77423,45054,OH,Oregonia,Warren County,39.438829,-84.085062,399238.0495
77425,45056,OH,Oxford,Butler County,39.490929,-84.744187,319616.3102
77427,45062,OH,Seven Mile,Butler County,39.479663,-84.552961,190490.196
77429,45064,OH,Somerville,Preble County,39.562006,-84.596385,259384.1352
77430,45065,OH,South Lebanon,Warren County,39.370229,-84.211218,351205.2556
77431,45066,OH,Springboro,Warren County,39.551158,-84.224353,405242.9702
77432,45067,OH,Trenton,Butler County,39.494819,-84.480997,244170.8574
77433,45068,OH,Waynesville,Warren County,39.524739,-84.065635,395443.092
77434,45069,OH,West Chester,Butler County,39.346695,-84.41348,398340.1849
77435,45070,OH,Camden,Preble County,39.589695,-84.558089,112101.3853
77439,45101,OH,Aberdeen,Brown County,38.697011,-83.726747,175108.1775
77440,45102,OH,Amelia,Clermont County,39.01719,-84.204345,282381.6958
77441,45103,OH,Batavia,Clermont County,39.097086,-84.13448,308098.4535
77443,45106,OH,Bethel,Clermont County,38.94502,-84.064915,228822.5727
77444,45107,OH,Blanchester,Clinton County,39.292197,-83.969291,234532.9691
77446,45111,OH,Camp Dennison,Hamilton County,39.196499,-84.289827,233756.8823
77448,45113,OH,Clarksville,Clinton County,39.396971,-83.985801,343592.8759
77451,45118,OH,Fayetteville,Brown County,39.172249,-83.934069,266353.1369
77453,45120,OH,Felicity,Brown County,38.828417,-84.090026,193096.3514
77454,45121,OH,Georgetown,Brown County,38.869746,-83.90352,205845.1421
77455,45122,OH,Goshen,Clermont County,39.216745,-84.115369,247368.5228
77456,45123,OH,Greenfield,Highland County,39.350021,-83.386108,148008.1869
77457,45130,OH,Hamersville,Brown County,38.909438,-83.998661,211737.5341
77460,45133,OH,Hillsboro,Highland County,39.16185,-83.576231,188180.5201
77461,45135,OH,Leesburg,Highland County,39.347615,-83.541912,223525.5331
77463,45140,OH,Loveland,Clermont County,39.257273,-84.241953,404097.7774
77464,45142,OH,,Highland County,39.204555,-83.810822,193447.5512
